BookID,Location,Authors,OriginalTitle,title,language_code,AverageRating,image_url,small_image_url
1436,online, David Kopec,Modeling and Simulation in Python,Modeling and Simulation in Python,eng,3.64,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1437,online,,Learn Python Fast For Absolute Beginners: Learn Python Programming From Beginner To Expert With Practical Exercises Made Easy | Become A Good Python Programmer From Zero,Learn Python Fast For Absolute Beginners: Learn Python Programming From Beginner To Expert With Practical Exercises Made Easy | Become A Good Python Programmer From Zero,eng,4.13,https://images.gr-assets.com/books/1241442454m/4444244.jpg,https://images.gr-assets.com/books/1241442454s/4444244.jpg
1438,online, Michelle Yates,"Make a Raspberry Pi-Controlled Robot: Building a Rover with Python, Linux, Motors, and Sensors","Make a Raspberry Pi-Controlled Robot: Building a Rover with Python, Linux, Motors, and Sensors",eng,3.92,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1439,online," Steven F. Lott,  and , Dusty Phillips",Starting Out with Python,Starting Out with Python,eng,3.64,https://images.gr-assets.com/books/1342454342m/12421554.jpg,https://images.gr-assets.com/books/1342454342s/12421554.jpg
1440,online, C.P.A Inc,Classic Computer Science Problems in Python,Classic Computer Science Problems in Python,en-US,4.16,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1441,online, Willard D. Sanders,Bayesian Modeling and Computation in Python (Chapman & Hall/CRC Texts in Statistical Science),Bayesian Modeling and Computation in Python (Chapman & Hall/CRC Texts in Statistical Science),eng,4.16,https://images.gr-assets.com/books/1345544345m/5254.jpg,https://images.gr-assets.com/books/1345544345s/5254.jpg
1442,online, Eric Matthes, Decorate Your House with Elegant Handmade Projects | Learn Basic Knot Patterns with Step-by-Step Images as You Relax in the Comfort of Your Home, Decorate Your House with Elegant Handmade Projects | Learn Basic Knot Patterns with Step-by-Step Images as You Relax in the Comfort of Your Home,eng,3.56,https://images.gr-assets.com/books/1424424442m/21544214.jpg,https://images.gr-assets.com/books/1424424442s/21544214.jpg
1443,online,,"Python Object-Oriented Programming: Build robust and maintainable object-oriented Python applications and libraries, 4th Edition","Python Object-Oriented Programming: Build robust and maintainable object-oriented Python applications and libraries, 4th Edition",eng,3.98,https://images.gr-assets.com/books/1325432243m/11524525.jpg,https://images.gr-assets.com/books/1325432243s/11524525.jpg
1444,online,,"The Computer Programming Bible: A Step by Step Guide On How To Master From The Basics to Advanced of Python, C, C  , C#, HTML Coding Raspberry Pi3","The Computer Programming Bible: A Step by Step Guide On How To Master From The Basics to Advanced of Python, C, C  , C#, HTML Coding Raspberry Pi3",,4.16,https://images.gr-assets.com/books/1355145221m/35521.jpg,https://images.gr-assets.com/books/1355145221s/35521.jpg
1445,online, Caleb Hattingh,Learn python programming for beginners: A beginner's guide comprehending python. Develop your programming skills and learn all the tricks with this crash course.,Learn python programming for beginners: A beginner's guide comprehending python. Develop your programming skills and learn all the tricks with this crash course.,en-US,3.94,https://images.gr-assets.com/books/1355554243m/331422.jpg,https://images.gr-assets.com/books/1355554243s/331422.jpg
1446,online, John V. Guttag,"Python Crash Course: A Hands-On, Project-Based Introduction to Programming","Python Crash Course: A Hands-On, Project-Based Introduction to Programming",,3.81,https://images.gr-assets.com/books/1325445543m/4454453.jpg,https://images.gr-assets.com/books/1325445543s/4454453.jpg
1447,online,,Python Programming: Answers all your Questions Step-by-Step (Programming for Beginners: A Friendly Q & A Guide Book 1),Python Programming: Answers all your Questions Step-by-Step (Programming for Beginners: A Friendly Q & A Guide Book 1),,4.21,https://images.gr-assets.com/books/1342552444m/24241.jpg,https://images.gr-assets.com/books/1342552444s/24241.jpg
1448,online,,Python for Programmers: with Big Data and Artificial Intelligence Case Studies,Python for Programmers: with Big Data and Artificial Intelligence Case Studies,eng,4.01,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1449,online, Kunal Sawarkar,Using Asyncio in Python: Understanding Python's Asynchronous Programming Features,Using Asyncio in Python: Understanding Python's Asynchronous Programming Features,eng,3.91,https://images.gr-assets.com/books/1444453223m/25.jpg,https://images.gr-assets.com/books/1444453223s/25.jpg
1450,online, Edcorner Learning,"Introduction to Computation and Programming Using Python, third edition: With Application to Computational Modeling and Understanding Data","Introduction to Computation and Programming Using Python, third edition: With Application to Computational Modeling and Understanding Data",en-US,4.43,https://images.gr-assets.com/books/1245255144m/424444.jpg,https://images.gr-assets.com/books/1245255144s/424444.jpg
1451,online," Gilit Saporta,  and , Shoshana Maraney","Python Cheat Sheet, Cover the Basic Python Syntaxes, A Reference Guide: Python Programming Synatx Book, Syntax Table & Chart, Quick Study Workbook (Syntax Series)","Python Cheat Sheet, Cover the Basic Python Syntaxes, A Reference Guide: Python Programming Synatx Book, Syntax Table & Chart, Quick Study Workbook (Syntax Series)",eng,4.43,https://images.gr-assets.com/books/1444545444m/4445424.jpg,https://images.gr-assets.com/books/1444545444s/4445424.jpg
1452,online, Bradford Tuckfield,Monty Python's Life Of Brian [DVD  ,Monty Python's Life Of Brian [DVD  ,eng,4.01,https://images.gr-assets.com/books/134445541m/55442.jpg,https://images.gr-assets.com/books/134445541s/55442.jpg
1453,online, Lee Vaughan,Deep Learning with PyTorch Lightning: Swiftly build high-performance Artificial Intelligence (AI) models using Python,Deep Learning with PyTorch Lightning: Swiftly build high-performance Artificial Intelligence (AI) models using Python,eng,4.11,https://images.gr-assets.com/books/1452515541m/15442431.jpg,https://images.gr-assets.com/books/1452515541s/15442431.jpg
1454,online, Al Sweigart,53 Must Do Python Projects For All,53 Must Do Python Projects For All,en-US,3.9,https://images.gr-assets.com/books/1453454255m/4414.jpg,https://images.gr-assets.com/books/1453454255s/4414.jpg
1455,online,,"Practical Fraud Prevention: Fraud and AML Analytics for Fintech and eCommerce, Using SQL and Python","Practical Fraud Prevention: Fraud and AML Analytics for Fintech and eCommerce, Using SQL and Python",eng,3.75,https://images.gr-assets.com/books/1352212134m/13435524.jpg,https://images.gr-assets.com/books/1352212134s/13435524.jpg
1456,online, Willard D. Sanders,Dive Into Algorithms: A Pythonic Adventure for the Intrepid Beginner,Dive Into Algorithms: A Pythonic Adventure for the Intrepid Beginner,eng,4.26,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1457,online," Eric Chou, Michael Kennedy, et al.",Real-World Python: A Hacker's Guide to Solving Problems with Code,Real-World Python: A Hacker's Guide to Solving Problems with Code,eng,3.53,https://images.gr-assets.com/books/1345233415m/343452.jpg,https://images.gr-assets.com/books/1345233415s/343452.jpg
1458,online,,Cracking Codes with Python: An Introduction to Building and Breaking Ciphers,Cracking Codes with Python: An Introduction to Building and Breaking Ciphers,eng,3.95,https://images.gr-assets.com/books/1444452445m/3355.jpg,https://images.gr-assets.com/books/1444452445s/3355.jpg
1459,online,,"Learn Python Quickly: A Complete Beginners Guide to Learning Python, Even If You're New to Programming: Crash Course with Hands-On Project, Book 1","Learn Python Quickly: A Complete Beginners Guide to Learning Python, Even If You're New to Programming: Crash Course with Hands-On Project, Book 1",en-US,3.81,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1460,online,,PYTHON: 2 books in 1 : Learn python programming for beginners and machine learning,PYTHON: 2 books in 1 : Learn python programming for beginners and machine learning,eng,4.05,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1461,online,,"Mastering Python Networking: Your one-stop solution to using Python for network automation, programmability, and DevOps, 3rd Edition","Mastering Python Networking: Your one-stop solution to using Python for network automation, programmability, and DevOps, 3rd Edition",eng,4.32,https://images.gr-assets.com/books/145414244m/144343.jpg,https://images.gr-assets.com/books/145414244s/144343.jpg
1462,online," Graham Chapman, Eric Idle, et al.",Monty Python's The Meaning of Life,Monty Python's The Meaning of Life,eng,4.06,https://images.gr-assets.com/books/1324545421m/11524545.jpg,https://images.gr-assets.com/books/1324545421s/11524545.jpg
1463,online, Al Sweigart,Python: Programming Basics for Absolute Beginners (Step-By-Step Python),Python: Programming Basics for Absolute Beginners (Step-By-Step Python),en-US,4.17,https://images.gr-assets.com/books/1214435424m/44454.jpg,https://images.gr-assets.com/books/1214435424s/44454.jpg
1464,online," Alex Bradbury,  and , Ben Everard",The Greedy Python/Ready-to-Read Level 1 (The World of Eric Carle),The Greedy Python/Ready-to-Read Level 1 (The World of Eric Carle),en-US,4.36,https://images.gr-assets.com/books/1324544445m/441144.jpg,https://images.gr-assets.com/books/1324544445s/441144.jpg
1465,online, Anthony Shaw,Monty Python's The Meaning of Life [Blu-ray  ,Monty Python's The Meaning of Life [Blu-ray  ,eng,4.03,https://images.gr-assets.com/books/1423141324m/154151.jpg,https://images.gr-assets.com/books/1423141324s/154151.jpg
1466,online," Stef Maruch,  and , Aahz Maruch",The Complete Monty Python's Flying Circus; All the Words Volume One,The Complete Monty Python's Flying Circus; All the Words Volume One,eng,4.09,https://images.gr-assets.com/books/1324544244m/321552.jpg,https://images.gr-assets.com/books/1324544244s/321552.jpg
1467,online, Oliver Moore,The Recursive Book of Recursion: Ace the Coding Interview with Python and JavaScript,The Recursive Book of Recursion: Ace the Coding Interview with Python and JavaScript,eng,3.86,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1468,online,,Learning Python with Raspberry Pi,Learning Python with Raspberry Pi,en-US,3.95,https://images.gr-assets.com/books/1422432454m/144545.jpg,https://images.gr-assets.com/books/1422432454s/144545.jpg
1469,online, Daniel Zingaro,CPython Internals: Your Guide to the Python 3 Interpreter,CPython Internals: Your Guide to the Python 3 Interpreter,eng,4.15,https://images.gr-assets.com/books/1353422154m/444221.jpg,https://images.gr-assets.com/books/1353422154s/444221.jpg
1470,online,,Python For Dummies,Python For Dummies,eng,4.13,https://images.gr-assets.com/books/1352442444m/14142234.jpg,https://images.gr-assets.com/books/1352442444s/14142234.jpg
1471,online," Mattan Griffel,  and , Daniel Guetta",PYTHON FOR BEGINNERS: Enter the Real World of Python and Learn How to Think Like a Programmer,PYTHON FOR BEGINNERS: Enter the Real World of Python and Learn How to Think Like a Programmer,en-US,4.35,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1472,online,,Learn More Python 3 the Hard Way: The Next Step for New Python Programmers (Zed Shaw's Hard Way Series),Learn More Python 3 the Hard Way: The Next Step for New Python Programmers (Zed Shaw's Hard Way Series),eng,4.32,https://images.gr-assets.com/books/1414454444m/22542134.jpg,https://images.gr-assets.com/books/1414454444s/22542134.jpg
1473,online, Nichola Lacey,Learn to Code by Solving Problems: A Python Programming Primer,Learn to Code by Solving Problems: A Python Programming Primer,eng,4.12,https://images.gr-assets.com/books/1324544544m/1242442.jpg,https://images.gr-assets.com/books/1324544544s/1242442.jpg
1474,online, AI Publication,Introduction to Machine Learning with Python: A Guide for Data Scientists,Introduction to Machine Learning with Python: A Guide for Data Scientists,eng,4.1,https://images.gr-assets.com/books/1344225543m/15514225.jpg,https://images.gr-assets.com/books/1344225543s/15514225.jpg
1475,online, David Jordan,Python for MBAs,Python for MBAs,ara,3.72,https://images.gr-assets.com/books/135524542m/14251441.jpg,https://images.gr-assets.com/books/135524542s/14251441.jpg
1476,online, Donald Norris,Python for Passionate Beginners 2023: A Practical Guide to Programming in Modern Python with Fun Hands-on Projects (Real Programming Lessons for Smart ... to More Experienced Programmers Book 3),Python for Passionate Beginners 2023: A Practical Guide to Programming in Modern Python with Fun Hands-on Projects (Real Programming Lessons for Smart ... to More Experienced Programmers Book 3),en-US,4,https://images.gr-assets.com/books/134342512m/244442.jpg,https://images.gr-assets.com/books/134342512s/244442.jpg
1477,online, Brian Okken,Python by Example: Learning to Program in 150 Challenges,Python by Example: Learning to Program in 150 Challenges,eng,4,https://images.gr-assets.com/books/1252113144m/31242.jpg,https://images.gr-assets.com/books/1252113144s/31242.jpg
1478,online," Changquan Huang,  and , Alla Petukhina",Python Notebook: Lined Coding Notebook For Python,Python Notebook: Lined Coding Notebook For Python,eng,4.12,https://images.gr-assets.com/books/1345541342m/445544.jpg,https://images.gr-assets.com/books/1345541342s/445544.jpg
1479,online," Etta Kaner,  and , Phil Nicholls","Applied Geospatial Data Science with Python: Take control of implementing, analyzing, and visualizing Geospatial and Spatial data with Geopandas and more","Applied Geospatial Data Science with Python: Take control of implementing, analyzing, and visualizing Geospatial and Spatial data with Geopandas and more",eng,4.12,https://images.gr-assets.com/books/132454514m/24344.jpg,https://images.gr-assets.com/books/132454514s/24344.jpg
1480,online, Patricia Foster,Python for Microcontrollers: Getting Started with MicroPython,Python for Microcontrollers: Getting Started with MicroPython,en-US,4.27,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1481,online, Eric Wall,"Python Testing with pytest: Simple, Rapid, Effective, and Scalable","Python Testing with pytest: Simple, Rapid, Effective, and Scalable",en-GB,3.23,https://images.gr-assets.com/books/1324434254m/4222342.jpg,https://images.gr-assets.com/books/1324434254s/4222342.jpg
1482,online, David Landup,Applied Time Series Analysis and Forecasting with Python (Statistics and Computing),Applied Time Series Analysis and Forecasting with Python (Statistics and Computing),eng,3.79,https://images.gr-assets.com/books/141553445m/22452554.jpg,https://images.gr-assets.com/books/141553445s/22452554.jpg
1483,online,,Beware the Burmese Pythons: And Other Invasive Animal Species,Beware the Burmese Pythons: And Other Invasive Animal Species,eng,4.38,https://images.gr-assets.com/books/132534445m/5245244.jpg,https://images.gr-assets.com/books/132534445s/5245244.jpg
1484,online, Rafal Leszko,Python Programming for Beginners: A Kid's Guide to Coding Fundamentals,Python Programming for Beginners: A Kid's Guide to Coding Fundamentals,eng,4.18,https://images.gr-assets.com/books/1424215542m/44545.jpg,https://images.gr-assets.com/books/1424215542s/44545.jpg
1485,online, Abound Academy,"Learn Python: This Book Includes: Crash Course and Coding. A Guide to Master Python, Data Science and Analysis. Advanced Methods to Learn How to Create Codes with This Machine Learning Tool","Learn Python: This Book Includes: Crash Course and Coding. A Guide to Master Python, Data Science and Analysis. Advanced Methods to Learn How to Create Codes with This Machine Learning Tool",en-US,3.75,https://images.gr-assets.com/books/1354245143m/21424.jpg,https://images.gr-assets.com/books/1354245143s/21424.jpg
1486,online, Alan D. Moore,Practical Deep Learning for Computer Vision with Python,Practical Deep Learning for Computer Vision with Python,eng,4.06,https://images.gr-assets.com/books/1354244332m/53344.jpg,https://images.gr-assets.com/books/1354244332s/53344.jpg
1487,online, Jose Haro Peralta,Alligator vs. Python (Who Would Win?) (12),Alligator vs. Python (Who Would Win?) (12),en-US,4.23,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1488,online, Robert Loredo,"Continuous Delivery with Docker and Jenkins: Create secure applications by building complete CI/CD pipelines, 2nd Edition","Continuous Delivery with Docker and Jenkins: Create secure applications by building complete CI/CD pipelines, 2nd Edition",eng,4.08,https://images.gr-assets.com/books/1333545442m/442545.jpg,https://images.gr-assets.com/books/1333545442s/442545.jpg
1489,online," Abhishek  Singh,  and , Zohaib Hasan",PCEP-certified Entry-Level Python Programmer Exam-Prep: Over 6 Mock Tests and 390  realistic questions to get you PCEP certified on your 1st attempt,PCEP-certified Entry-Level Python Programmer Exam-Prep: Over 6 Mock Tests and 390  realistic questions to get you PCEP certified on your 1st attempt,,4.19,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1490,online, Adrienne Tacke,"Python GUI Programming with Tkinter: Design and build functional and user-friendly GUI applications, 2nd Edition","Python GUI Programming with Tkinter: Design and build functional and user-friendly GUI applications, 2nd Edition",eng,4.03,https://images.gr-assets.com/books/1445425421m/22453235.jpg,https://images.gr-assets.com/books/1445425421s/22453235.jpg
1491,online,,"Microservice APIs: Using Python, Flask, FastAPI, OpenAPI and more","Microservice APIs: Using Python, Flask, FastAPI, OpenAPI and more",en-US,3.77,https://images.gr-assets.com/books/1324225354m/4245215.jpg,https://images.gr-assets.com/books/1324225354s/4245215.jpg
1492,online, Angel Pablo Hinojosa ,"Learn Quantum Computing with Python and IBM Quantum: Write your own practical quantum programs with Python, 2nd Edition","Learn Quantum Computing with Python and IBM Quantum: Write your own practical quantum programs with Python, 2nd Edition",eng,4.21,https://images.gr-assets.com/books/1445344411m/112224.jpg,https://images.gr-assets.com/books/1445344411s/112224.jpg
1493,online,,Simplifying Regular Expression Using Python: #Awarded as One of the Best Book in 2020 and 2021 by bookauthority.org,Simplifying Regular Expression Using Python: #Awarded as One of the Best Book in 2020 and 2021 by bookauthority.org,en-US,4.06,https://images.gr-assets.com/books/1324442112m/132552.jpg,https://images.gr-assets.com/books/1324442112s/132552.jpg
1494,online,,Coding for Kids: Python: Learn to Code with 50 Awesome Games and Activities,Coding for Kids: Python: Learn to Code with 50 Awesome Games and Activities,eng,3.87,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1495,online, Lee Andrew Harrison,Python Pocket Reference: Python In Your Pocket (Pocket Reference (O'Reilly)),Python Pocket Reference: Python In Your Pocket (Pocket Reference (O'Reilly)),,4.01,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1496,online, Aristides Bouras,El lenguaje de programacin Python de principio a fin (Spanish Edition),El lenguaje de programacin Python de principio a fin (Spanish Edition),eng,4.56,https://images.gr-assets.com/books/1354544224m/144415.jpg,https://images.gr-assets.com/books/1354544224s/144415.jpg
1497,online, James R. Parker PhD,Queen of the Pythons,Queen of the Pythons,,4.02,https://images.gr-assets.com/books/1325445554m/345543.jpg,https://images.gr-assets.com/books/1325445554s/345543.jpg
1498,online,,Become an Awesome Software Architect: Book 1: Foundation 2019,Become an Awesome Software Architect: Book 1: Foundation 2019,eng,3.8,https://images.gr-assets.com/books/1344245424m/11422.jpg,https://images.gr-assets.com/books/1344245424s/11422.jpg
1499,online, Michael Dawson,Introduction to Radar With Python and Matlab,Introduction to Radar With Python and Matlab,eng,4.35,https://images.gr-assets.com/books/1445254451m/25554454.jpg,https://images.gr-assets.com/books/1445254451s/25554454.jpg
1500,online," Holden Karau,  and , Boris Lublinsky",Python for Tweens and Teens - 2nd Edition (Black & White Version): Learn Computational and Algorithmic Thinking,Python for Tweens and Teens - 2nd Edition (Black & White Version): Learn Computational and Algorithmic Thinking,eng,3.94,https://images.gr-assets.com/books/1324425444m/11245.jpg,https://images.gr-assets.com/books/1324425444s/11245.jpg
1501,online, Florian Dedov,Game Development Using Python,Game Development Using Python,en-US,3.83,https://images.gr-assets.com/books/1344224114m/252444.jpg,https://images.gr-assets.com/books/1344224114s/252444.jpg
1502,online," Harry Percival,  and , Bob Gregory",Monster Python,Monster Python,en-CA,4.21,https://images.gr-assets.com/books/1441353445m/12512552.jpg,https://images.gr-assets.com/books/1441353445s/12512552.jpg
1503,online, Sofien Kaabar,Guide to Programming with Python,Guide to Programming with Python,eng,4.24,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1504,online," Alex Martelli, Anna Ravenscroft, et al.",Scaling Python with Ray: Adventures in Cloud and Serverless Patterns,Scaling Python with Ray: Adventures in Cloud and Serverless Patterns,en-US,4.32,https://images.gr-assets.com/books/1244443454m/144352.jpg,https://images.gr-assets.com/books/1244443454s/144352.jpg
1505,online," Clive Campbell,  and , Austin R Stoler","The Python Bible 7 in 1: Volumes One To Seven (Beginner, Intermediate, Data Science, Machine Learning, Finance, Neural Networks, Computer Vision)","The Python Bible 7 in 1: Volumes One To Seven (Beginner, Intermediate, Data Science, Machine Learning, Finance, Neural Networks, Computer Vision)",eng,4.26,https://images.gr-assets.com/books/1343145541m/5544345.jpg,https://images.gr-assets.com/books/1343145541s/5544345.jpg
1506,online, Francois Chollet,"Architecture Patterns with Python: Enabling Test-Driven Development, Domain-Driven Design, and Event-Driven Microservices","Architecture Patterns with Python: Enabling Test-Driven Development, Domain-Driven Design, and Event-Driven Microservices",eng,3.56,https://images.gr-assets.com/books/1443244254m/1424.jpg,https://images.gr-assets.com/books/1443244254s/1424.jpg
1507,online,,Mastering Financial Pattern Recognition: Finding and Back-Testing Candlestick Patterns with Python,Mastering Financial Pattern Recognition: Finding and Back-Testing Candlestick Patterns with Python,eng,4.08,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1508,online,,Python in a Nutshell: A Desktop Quick Reference,Python in a Nutshell: A Desktop Quick Reference,eng,3.65,https://images.gr-assets.com/books/1424521415m/23344344.jpg,https://images.gr-assets.com/books/1424521415s/23344344.jpg
1509,online,,Python for Beginners: A Step-by-Step Guide to Learn Python from Zero in Just 5 Days: Includes Hands-on Projects and Exercises,Python for Beginners: A Step-by-Step Guide to Learn Python from Zero in Just 5 Days: Includes Hands-on Projects and Exercises,eng,3.94,https://images.gr-assets.com/books/1325424154m/14425.jpg,https://images.gr-assets.com/books/1325424154s/14425.jpg
1510,online, Berajah Jayne,"Deep Learning with Python, Second Edition","Deep Learning with Python, Second Edition",eng,4.4,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1511,online, Jason C McDonald,"LISINAN Adjustable Reptile Terrarium Heat Lamp Stand,Metal Reptile Lamp Holder Bracket with Turtle Tank Light Fixture Accessories,Used for Lizards Snakes Amphibians Tortoise Habitat(M, 11.81""x25.19"")","LISINAN Adjustable Reptile Terrarium Heat Lamp Stand,Metal Reptile Lamp Holder Bracket with Turtle Tank Light Fixture Accessories,Used for Lizards Snakes Amphibians Tortoise Habitat(M, 11.81""x25.19"")",eng,3.92,https://images.gr-assets.com/books/1345444445m/21535241.jpg,https://images.gr-assets.com/books/1345444445s/21535241.jpg
1512,online, Eric Matthes,Learning Python: Powerful Object-Oriented Programming,Learning Python: Powerful Object-Oriented Programming,eng,4.15,https://images.gr-assets.com/books/1345443442m/15445222.jpg,https://images.gr-assets.com/books/1345443442s/15445222.jpg
1513,online, Al Sweigart,"Learning Python, 5th Edition","Learning Python, 5th Edition",eng,4.41,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1514,online, Enes Bilgin,Python Programming Language,Python Programming Language,en-US,4.16,https://images.gr-assets.com/books/1335422145m/14452.jpg,https://images.gr-assets.com/books/1335422145s/14452.jpg
1515,online," Joseph Howse,  and , Joe Minichino",Dead Simple Python: Idiomatic Python for the Impatient Programmer,Dead Simple Python: Idiomatic Python for the Impatient Programmer,eng,4.2,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1516,online, Skov Bash,"Python Crash Course, 2nd Edition: A Hands-On, Project-Based Introduction to Programming","Python Crash Course, 2nd Edition: A Hands-On, Project-Based Introduction to Programming",eng,3.88,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1517,online, John Erickson,The Big Book of Small Python Projects: 81 Easy Practice Programs,The Big Book of Small Python Projects: 81 Easy Practice Programs,eng,3.98,https://images.gr-assets.com/books/1331232454m/13251345.jpg,https://images.gr-assets.com/books/1331232454s/13251345.jpg
1518,online," Konrad Banachewicz,  and , Luca Massaron","Mastering Reinforcement Learning with Python: Build next-generation, self-learning models using reinforcement learning techniques and best practices","Mastering Reinforcement Learning with Python: Build next-generation, self-learning models using reinforcement learning techniques and best practices",eng,3.94,https://images.gr-assets.com/books/1424431444m/14125.jpg,https://images.gr-assets.com/books/1424431444s/14125.jpg
1519,online," Steven L. Brunton,  and , J. Nathan Kutz","Learning OpenCV 4 Computer Vision with Python 3: Get to grips with tools, techniques, and algorithms for computer vision and machine learning, 3rd Edition","Learning OpenCV 4 Computer Vision with Python 3: Get to grips with tools, techniques, and algorithms for computer vision and machine learning, 3rd Edition",eng,4.19,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
1520,online, Gordon Summers,Ace the Data Science Interview,Ace the Data Science Interview,eng,3.97,https://images.gr-assets.com/books/1452514552m/144154.jpg,https://images.gr-assets.com/books/1452514552s/144154.jpg
1521,online, Nathan George,"Database Technologies: Concepts, Methodologies, Tools, and Applications","Database Technologies: Concepts, Methodologies, Tools, and Applications",eng,3.6,https://images.gr-assets.com/books/1454421325m/4425.jpg,https://images.gr-assets.com/books/1454421325s/4425.jpg
1522,online, Chip Huyen,The Kaggle Workbook: Self-learning exercises and valuable insights for Kaggle data science competitions,The Kaggle Workbook: Self-learning exercises and valuable insights for Kaggle data science competitions,eng,3.63,https://images.gr-assets.com/books/1454454225m/4454533.jpg,https://images.gr-assets.com/books/1454454225s/4454533.jpg
1523,online," Chris Fregly,  and , Antje Barth","Data-Driven Science and Engineering: Machine Learning, Dynamical Systems, and Control","Data-Driven Science and Engineering: Machine Learning, Dynamical Systems, and Control",eng,3.81,https://images.gr-assets.com/books/1341532432m/5525542.jpg,https://images.gr-assets.com/books/1341532432s/5525542.jpg
1524,online,,Leading a Data Driven Organization: A Practical Guide to Transforming Yourself and Your Organization to Win the Data Science Revolution,Leading a Data Driven Organization: A Practical Guide to Transforming Yourself and Your Organization to Win the Data Science Revolution,eng,3.99,https://images.gr-assets.com/books/1443544514m/24141154.jpg,https://images.gr-assets.com/books/1443544514s/24141154.jpg
1525,online, Bradford Tuckfield,Practical Data Science with Python: Learn tools and techniques from hands-on examples to extract insights from data,Practical Data Science with Python: Learn tools and techniques from hands-on examples to extract insights from data,en-US,3.82,https://images.gr-assets.com/books/1425325144m/113435.jpg,https://images.gr-assets.com/books/1425325144s/113435.jpg
